cas,name,smi,product_id,pack_size_min,price,availability,price_per_gram,NH2_num,term_acetylene_num,N3_num,14sub_123triazole_num
97480-60-9,"1-(3,5-Dimethylphenyl)thiourea",Cc1cc(C)cc(NC(N)=S)c1,BD82875,1g,153.4,InStock,153.4,1.0,0.0,0.0,0.0
91678-81-8,"3,5-Dimethylpyrazin-2-amine",Cc1cnc(N)c(C)n1,BD82877,250mg,76.05,InStock,304.2,1.0,0.0,0.0,0.0
43078-60-0,"3,5-Dimethylpyridin-4-amine",Cc1cncc(C)c1N,BD82883,100mg,28.6,InStock,286.0,1.0,0.0,0.0,0.0
2357-47-3,4-Fluoro-3-(trifluoromethyl)aniline,Nc1ccc(F)c(C(F)(F)F)c1,BD8293,10g,12.35,InStock,1.23,1.0,0.0,0.0,0.0
3049-45-4,"3,5-Diphenyl-4H-1,2,4-triazol-4-amine",Nn1c(-c2ccccc2)nnc1-c1ccccc1,BD82949,250mg,164.45,InStock,657.8,1.0,0.0,0.0,0.0
2380-36-1,"3,5-Di-tert-butylaniline",CC(C)(C)c1cc(N)cc(C(C)(C)C)c1,BD82978,100mg,22.1,InStock,221.0,1.0,0.0,0.0,0.0
823-85-8,(4-Fluorophenyl)hydrazine hydrochloride,Cl.NNc1ccc(F)cc1,BD8299,5g,14.3,InStock,2.86,1.0,0.0,0.0,0.0
6992-84-3,"6-Methylpyridine-2,5-diamine",Cc1nc(N)ccc1N,BD83026,100mg,150.15,InStock,1501.5,2.0,0.0,0.0,0.0
952-23-8,"Acridine-3,6-diamine hydrochloride",Cl.Nc1ccc2cc3ccc(N)cc3nc2c1,BD83027,1g,26.0,InStock,26.0,2.0,0.0,0.0,0.0
86-71-5,"9H-Carbazole-3,6-diamine",Nc1ccc2[nH]c3ccc(N)cc3c2c1,BD83028,250mg,154.7,InStock,618.8,2.0,0.0,0.0,0.0
5007-67-0,"bis(3,4-Diaminophenyl)methanone",Nc1ccc(C(=O)c2ccc(N)c(N)c2)cc1N,BD83168,100mg,202.8,InStock,2028.0,4.0,0.0,0.0,0.0
35141-30-1,"N1-(2-Aminoethyl)-N2-(3-(trimethoxysilyl)propyl)ethane-1,2-diamine",CO[Si](CCCNCCNCCN)(OC)OC,BD83317,25g,37.7,InStock,1.51,1.0,0.0,0.0,0.0
5422-44-6,1-Methyl-1H-tetrazol-5-amine,Cn1nnnc1N,BD8338,1g,20.15,InStock,20.15,1.0,0.0,0.0,0.0
84540-50-1,5-Amino-6-chloro-o-cresol,Cc1ccc(N)c(Cl)c1O,BD8343,5g,19.5,InStock,3.9,1.0,0.0,0.0,0.0
24242-19-1,5-Amino-3-pyridinecarboxylic acid,Nc1cncc(C(=O)O)c1,BD8346,1g,13.65,InStock,13.65,1.0,0.0,0.0,0.0
320-67-2,"4-Amino-1-((2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl)-1,3,5-triazin-2(1H)-one",Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,BD8347,250mg,20.15,InStock,80.6,1.0,0.0,0.0,0.0
931-86-2,"6-Amino-1,3,5-triazin-2(1H)-one",Nc1ncnc(=O)[nH]1,BD8348,5g,14.95,InStock,2.99,1.0,0.0,0.0,0.0
86-08-8,"3-Acetyl-1-((2R,3R,4S,5R)-5-((((((((2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxytetrahydrofuran-2-yl)methoxy)(hydroxy)phosphoryl)oxy)oxidophosphoryl)oxy)methyl)-3,4-dihydroxytetrahydrofuran-2-yl)pyridin-1-ium",CC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,BD83586,100mg,206.7,InStock,2067.0,1.0,0.0,0.0,0.0
368866-17-5,3-Amino-1-(tert-butoxycarbonyl)piperidine-3-carboxylic acid,CC(C)(C)OC(=O)N1CCCC(N)(C(=O)O)C1,BD83644,100mg,108.55,InStock,1085.5,1.0,0.0,0.0,0.0
431-38-9,"3-Amino-1,1,1-trifluoropropan-2-ol",NCC(O)C(F)(F)F,BD83645,250mg,81.9,InStock,327.6,1.0,0.0,0.0,0.0
4445-43-6,"3-Amino-[1,1'-biphenyl]-4-carboxylic acid",Nc1cc(-c2ccccc2)ccc1C(=O)O,BD83646,100mg,102.7,InStock,1027.0,1.0,0.0,0.0,0.0
27314-97-2,"3-Aminobenzo[e][1,2,4]triazine 1,4-dioxide",Nc1n[n+]([O-])c2ccccc2[n+]1[O-],BD83649,50mg,415.35,InStock,8307.0,1.0,0.0,0.0,0.0
1120-99-6,"1,2,4-Triazin-3-amine",Nc1nccnn1,BD83652,1g,18.2,InStock,18.2,1.0,0.0,0.0,0.0
61-82-5,"1H-1,2,4-Triazol-5-amine",Nc1ncn[nH]1,BD83653,10g,14.3,InStock,1.43,1.0,0.0,0.0,0.0
304655-78-5,"3-Amino-1H-1,2,4-triazole-5-carboxylic acid hydrate",Nc1n[nH]c(C(=O)O)n1.O,BD83654,5g,78.0,InStock,15.6,1.0,0.0,0.0,0.0
87223-77-6,Ethyl 3-amino-1H-indole-2-carboxylate,CCOC(=O)c1[nH]c2ccccc2c1N,BD83675,100mg,93.6,InStock,936.0,1.0,0.0,0.0,0.0
76644-74-1,1H-Isoindol-3-amine hydrochloride,Cl.NC1=NCc2ccccc21,BD83676,100mg,12.35,InStock,123.5,1.0,0.0,0.0,0.0
57248-88-1,"Sodium (3-amino-1-hydroxypropane-1,1-diyl)bis(hydrogen phosphonate)",NCCC(O)(P(=O)([O-])O)P(=O)([O-])O.[Na+].[Na+],BD83679,250mg,195.0,InStock,780.0,1.0,0.0,0.0,0.0
136411-21-7,5-Bromo-4-(trifluoromethyl)thiazol-2-amine,Nc1nc(C(F)(F)F)c(Br)s1,BD8368,100mg,35.1,InStock,351.0,1.0,0.0,0.0,0.0
886851-66-7,3-Amino-1-methyl-1H-pyrazole-4-carbaldehyde,Cn1cc(C=O)c(N)n1,BD83681,100mg,241.15,InStock,2411.5,1.0,0.0,0.0,0.0
156-87-6,3-Aminopropan-1-ol,NCCCO,BD83698,25g,8.45,InStock,0.34,1.0,0.0,0.0,0.0
670253-59-5,3-Amino-1-(pyrrolidin-1-yl)propan-1-one hydrochloride,Cl.NCCC(=O)N1CCCC1,BD83700,100mg,195.0,InStock,1950.0,1.0,0.0,0.0,0.0
172648-55-4,"N2-Methyl-5-(trifluoromethyl)pyridine-2,3-diamine",CNc1ncc(C(F)(F)F)cc1N,BD83713,1g,34.45,InStock,34.45,1.0,0.0,0.0,0.0
116702-63-7,3-Amino-2-(phenylamino)benzoic acid,Nc1cccc(C(=O)O)c1Nc1ccccc1,BD83714,100mg,258.05,InStock,2580.5,1.0,0.0,0.0,0.0
19036-43-2,"3-Amino-2,2-dimethylpropanoic acid",CC(C)(CN)C(=O)O,BD83718,100mg,352.95,InStock,3529.5,1.0,0.0,0.0,0.0
324763-51-1,"3-Amino-2,2-dimethylpropanamide",CC(C)(CN)C(N)=O,BD83719,1g,18.85,InStock,18.85,2.0,0.0,0.0,0.0
115549-13-8,"3-Amino-2,4-dichloro-5-fluorobenzoic acid",Nc1c(Cl)c(F)cc(C(=O)O)c1Cl,BD83729,100mg,339.95,InStock,3399.5,1.0,0.0,0.0,0.0
883107-62-8,"Methyl 3-amino-2,6-dichloroisonicotinate",COC(=O)c1cc(Cl)nc(Cl)c1N,BD83738,100mg,55.25,InStock,552.5,1.0,0.0,0.0,0.0
111669-25-1,1-Boc-4-(3-Aminopyridin-2-yl)piperazine,CC(C)(C)OC(=O)N1CCN(c2ncccc2N)CC1,BD83748,100mg,117.0,InStock,1170.0,1.0,0.0,0.0,0.0
104829-98-3,"2-Bromo-4,6-dimethylpyridin-3-amine",Cc1cc(C)c(N)c(Br)n1,BD83749,250mg,76.05,InStock,304.2,1.0,0.0,0.0,0.0
168899-61-4,3-Amino-2-bromobenzoic acid,Nc1cccc(C(=O)O)c1Br,BD83757,1g,81.9,InStock,81.9,1.0,0.0,0.0,0.0
106896-48-4,Methyl 3-amino-2-bromobenzoate,COC(=O)c1cccc(N)c1Br,BD83758,100mg,37.7,InStock,377.0,1.0,0.0,0.0,0.0
50547-51-8,3-Amino-2-ethylquinazolin-4(3H)-one,CCc1nc2ccccc2c(=O)n1N,BD83779,25mg,507.65,InStock,20306.0,1.0,0.0,0.0,0.0
376592-93-7,"3'-Amino-2'-hydroxy-[1,1'-biphenyl]-3-carboxylic acid",Nc1cccc(-c2cccc(C(=O)O)c2)c1O,BD83791,100mg,27.3,InStock,273.0,1.0,0.0,0.0,0.0
16951-33-0,"3-Amino-2-thioxo-2,3-dihydroquinazolin-4(1H)-one",Nn1c(=S)[nH]c2ccccc2c1=O,BD83795,250mg,360.1,InStock,1440.4,1.0,0.0,0.0,0.0
83647-42-1,(3-Amino-2-methylphenyl)methanol,Cc1c(N)cccc1CO,BD83804,1g,55.25,InStock,55.25,1.0,0.0,0.0,0.0
21352-22-7,2-Methylquinolin-3-amine,Cc1nc2ccccc2cc1N,BD83805,100mg,92.3,InStock,923.0,1.0,0.0,0.0,0.0
601-87-6,3-Methyl-2-nitroaniline,Cc1cccc(N)c1[N+](=O)[O-],BD83811,250mg,12.35,InStock,49.4,1.0,0.0,0.0,0.0
682804-04-2,"3-Amino-3-(2,3-difluorophenyl)propanoic acid",NC(CC(=O)O)c1cccc(F)c1F,BD83835,250mg,390.0,InStock,1560.0,1.0,0.0,0.0,0.0
152606-17-2,"3-Amino-3-(2,4-dichlorophenyl)propionic Acid",NC(CC(=O)O)c1ccc(Cl)cc1Cl,BD83846,100mg,41.6,InStock,416.0,1.0,0.0,0.0,0.0
412925-23-6,"3-Amino-3-(2,4-difluorophenyl)propanoic acid",NC(CC(=O)O)c1ccc(F)cc1F,BD83847,100mg,172.9,InStock,1729.0,1.0,0.0,0.0,0.0
117391-49-8,3-Amino-3-(2-fluorophenyl)propanoic acid,NC(CC(=O)O)c1ccccc1F,BD83876,1g,38.35,InStock,38.35,1.0,0.0,0.0,0.0
68208-16-2,3-Amino-3-(o-tolyl)propanoic acid,Cc1ccccc1C(N)CC(=O)O,BD83887,250mg,294.45,InStock,1177.8,1.0,0.0,0.0,0.0
299165-24-5,3-Amino-3-[2-(trifluoromethyl)phenyl]propionic Acid,NC(CC(=O)O)c1ccccc1C(F)(F)F,BD83893,100mg,131.95,InStock,1319.5,1.0,0.0,0.0,0.0
34841-09-3,"3-Amino-3-(3,4-dimethoxyphenyl)propanoic acid",COc1ccc(C(N)CC(=O)O)cc1OC,BD83894,250mg,15.6,InStock,62.4,1.0,0.0,0.0,0.0
117391-57-8,"3-Amino-3-(3,4-dichlorophenyl)propanoic acid",NC(CC(=O)O)c1ccc(Cl)c(Cl)c1,BD83897,100mg,206.7,InStock,2067.0,1.0,0.0,0.0,0.0
682804-05-3,"3-Amino-3-(3,4-difluorophenyl)propanoic acid",NC(CC(=O)O)c1ccc(F)c(F)c1,BD83898,100mg,421.85,InStock,4218.5,1.0,0.0,0.0,0.0
68208-19-5,3-Amino-3-(3-methoxyphenyl)propanoic acid,COc1cccc(C(N)CC(=O)O)c1,BD83939,250mg,20.8,InStock,83.2,1.0,0.0,0.0,0.0
6049-54-3,3-Amino-3-(4-hydroxyphenyl)propanoic Acid,NC(CC(=O)O)c1ccc(O)cc1,BD83970,250mg,37.7,InStock,150.8,1.0,0.0,0.0,0.0
117391-53-4,3-Amino-3-(4-isopropylphenyl)propionic acid,CC(C)c1ccc(C(N)CC(=O)O)cc1,BD83972,250mg,55.9,InStock,223.6,1.0,0.0,0.0,0.0
143438-91-9,3-Amino-3-[3-(trifluoromethyl)phenyl]propanoic acid,NC(CC(=O)O)c1cccc(C(F)(F)F)c1,BD84016,250mg,39.0,InStock,156.0,1.0,0.0,0.0,0.0
2022-85-7,6-Amino-5-fluoropyrimidin-2(1H)-one,Nc1[nH]c(=O)ncc1F,BD8405,5g,16.25,InStock,3.25,1.0,0.0,0.0,0.0
57508-48-2,Ethyl 2-Amidinoacetate Hydrochloride,CCOC(=O)CC(=N)N.Cl,BD84064,250mg,14.95,InStock,59.8,1.0,0.0,0.0,0.0
108575-32-2,3-Methylpent-1-yn-3-amine hydrochloride,C#CC(C)(N)CC.Cl,BD84065,100mg,48.1,InStock,481.0,1.0,1.0,0.0,0.0
42514-50-1,3-Amino-3-methylbutan-1-ol,CC(C)(N)CCO,BD84066,100mg,46.8,InStock,468.0,1.0,0.0,0.0,0.0
100393-41-7,3-Amino-3-(naphthalen-1-yl)propanoic acid,NC(CC(=O)O)c1cccc2ccccc12,BD84071,100mg,109.2,InStock,1092.0,1.0,0.0,0.0,0.0
88831-43-0,Methyl 3-amino-3-phenylpropanoate hydrochloride,COC(=O)CC(N)c1ccccc1.Cl,BD84075,100mg,539.5,InStock,5395.0,1.0,0.0,0.0,0.0
64910-46-9,3-Amino-4-(methylamino)benzonitrile,CNc1ccc(C#N)cc1N,BD84100,250mg,43.55,InStock,174.2,1.0,0.0,0.0,0.0
119205-38-8,"Methyl 3-amino-4,5,6,7-tetrahydrobenzo[b]thiophene-2-carboxylate",COC(=O)c1sc2c(c1N)CCCC2,BD84111,100mg,107.9,InStock,1079.0,1.0,0.0,0.0,0.0
89284-39-9,"4,5-Dichloropyridin-3-amine",Nc1cncc(Cl)c1Cl,BD84112,100mg,63.05,InStock,630.5,1.0,0.0,0.0,0.0
1193-71-1,"4,6-Dimethylpyridin-3-amine",Cc1cc(C)c(N)cn1,BD84116,250mg,44.2,InStock,176.8,1.0,0.0,0.0,0.0
58327-76-7,"3-Amino-4,6-dimethylthieno[2,3-b]pyridine-2-carboxylic acid",Cc1cc(C)c2c(N)c(C(=O)O)sc2n1,BD84119,100mg,169.0,InStock,1690.0,1.0,0.0,0.0,0.0
342899-36-9,(3-Amino-2-chloropyridin-4-yl)(phenyl)methanone,Nc1c(C(=O)c2ccccc2)ccnc1Cl,BD84123,100mg,432.9,InStock,4329.0,1.0,0.0,0.0,0.0
914311-50-5,4-Bromo-1H-indazol-3-amine,Nc1n[nH]c2cccc(Br)c12,BD84125,100mg,56.55,InStock,565.5,1.0,0.0,0.0,0.0
146941-72-2,4-Bromo-1-methyl-1H-pyrazol-3-amine,Cn1cc(Br)c(N)n1,BD84126,250mg,18.2,InStock,72.8,1.0,0.0,0.0,0.0
2840-29-1,3-Amino-4-bromobenzoic acid,Nc1cc(C(=O)O)ccc1Br,BD84129,250mg,13.0,InStock,52.0,1.0,0.0,0.0,0.0
100313-81-3,"3-Amino-4-chloro-N,N-dimethylbenzenesulfonamide",CN(C)S(=O)(=O)c1ccc(Cl)c(N)c1,BD84149,100mg,558.35,InStock,5583.5,1.0,0.0,0.0,0.0
850567-56-5,"2-Chloro-5-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)aniline",CC1(C)OB(c2ccc(Cl)c(N)c2)OC1(C)C,BD84153,250mg,70.2,InStock,280.8,1.0,0.0,0.0,0.0
673475-74-6,4-Cyclopropyl-1H-pyrazol-3-amine,Nc1n[nH]cc1C1CC1,BD84158,100mg,208.0,InStock,2080.0,1.0,0.0,0.0,0.0
589-44-6,3-Amino-4-hydroxybutanoic acid,NC(CO)CC(=O)O,BD84175,50mg,563.55,InStock,11271.0,1.0,0.0,0.0,0.0
51411-81-5,3-Amino-4-iodobenzoic acid,Nc1cc(C(=O)O)ccc1I,BD84177,250mg,41.6,InStock,166.4,1.0,0.0,0.0,0.0
105202-02-6,2-Iodo-5-(trifluoromethyl)aniline,Nc1cc(C(F)(F)F)ccc1I,BD84178,250mg,66.3,InStock,265.2,1.0,0.0,0.0,0.0
17481-27-5,3-Amino-4-methoxybenzamide,COc1ccc(C(N)=O)cc1N,BD84182,5g,53.95,InStock,10.79,2.0,0.0,0.0,0.0
66315-15-9,3-Amino-4-(methylamino)benzoic acid,CNc1ccc(C(=O)O)cc1N,BD84191,100mg,84.5,InStock,845.0,1.0,0.0,0.0,0.0
608-07-1,2-(5-Methoxy-1H-indol-3-yl)ethanamine,COc1ccc2[nH]cc(CCN)c2c1,BD8420,5g,18.85,InStock,3.77,1.0,0.0,0.0,0.0
678969-19-2,3-Amino-4-(m-tolyl)butanoic acid,Cc1cccc(CC(N)CC(=O)O)c1,BD84211,100mg,456.3,InStock,4563.0,1.0,0.0,0.0,0.0
6968-22-5,3-Amino-4-nitrobenzoic acid,Nc1cc(C(=O)O)ccc1[N+](=O)[O-],BD84212,250mg,63.05,InStock,252.2,1.0,0.0,0.0,0.0
26586-27-6,3-Amino-4-(piperidin-1-yl)benzoic acid,Nc1cc(C(=O)O)ccc1N1CCCCC1,BD84222,250mg,185.25,InStock,741.0,1.0,0.0,0.0,0.0
64188-97-2,3-Aminoisonicotinamide,NC(=O)c1ccncc1N,BD84225,100mg,14.95,InStock,149.5,2.0,0.0,0.0,0.0
64189-08-8,3-Aminoisonicotinohydrazide,NNC(=O)c1ccncc1N,BD84226,100mg,240.5,InStock,2405.0,2.0,0.0,0.0,0.0
22819-07-4,"3-Benzyl-1H-1,2,4-triazol-5-amine",Nc1nc(Cc2ccccc2)n[nH]1,BD84253,250mg,100.75,InStock,403.0,1.0,0.0,0.0,0.0
706791-83-5,Methyl 3-amino-5-bromobenzoate,COC(=O)c1cc(N)cc(Br)c1,BD84257,250mg,13.0,InStock,52.0,1.0,0.0,0.0,0.0
42237-85-4,3-Amino-5-bromobenzoic acid,Nc1cc(Br)cc(C(=O)O)c1,BD84258,1g,14.3,InStock,14.3,1.0,0.0,0.0,0.0
21961-30-8,3-Amino-5-chlorobenzoic acid,Nc1cc(Cl)cc(C(=O)O)c1,BD84268,250mg,66.95,InStock,267.8,1.0,0.0,0.0,0.0
199536-01-1,Methyl 3-amino-5-cyanobenzoate,COC(=O)c1cc(N)cc(C#N)c1,BD84273,250mg,18.2,InStock,72.8,1.0,0.0,0.0,0.0
22819-05-2,"5-Ethyl-1H-1,2,4-triazol-3-amine",CCc1nc(N)n[nH]1,BD84276,100mg,163.8,InStock,1638.0,1.0,0.0,0.0,0.0
76045-71-1,3-Amino-5-hydroxybenzoic acid,Nc1cc(O)cc(C(=O)O)c1,BD84285,100mg,78.65,InStock,786.5,1.0,0.0,0.0,0.0
14206-69-0,3-Amino-5-hydroxybenzoic acid hydrochloride,Cl.Nc1cc(O)cc(C(=O)O)c1,BD84286,1g,50.7,InStock,50.7,1.0,0.0,0.0,0.0
443649-18-1,(5-Aminopyridin-3-yl)methanol,Nc1cncc(CO)c1,BD84288,100mg,79.3,InStock,793.0,1.0,0.0,0.0,0.0
22882-41-3,"5-Isopropyl-4H-1,2,4-triazol-3-amine",CC(C)c1nnc(N)[nH]1,BD84295,100mg,115.05,InStock,1150.5,1.0,0.0,0.0,0.0
74165-74-5,3-Amino-5-methoxybenzoic acid,COc1cc(N)cc(C(=O)O)c1,BD84297,100mg,50.7,InStock,507.0,1.0,0.0,0.0,0.0
76619-89-1,3-Amino-5-methylphenol,Cc1cc(N)cc(O)c1,BD84301,100mg,82.55,InStock,825.5,1.0,0.0,0.0,0.0
4923-01-7,"5-Methyl-4H-1,2,4-triazol-3-amine",Cc1nnc(N)[nH]1,BD84305,250mg,28.6,InStock,114.4,1.0,0.0,0.0,0.0
43056-63-9,3-Amino-5-(morpholinomethyl)oxazolidin-2-one,NN1CC(CN2CCOCC2)OC1=O,BD84314,50mg,154.05,InStock,3081.0,1.0,0.0,0.0,0.0
23218-93-1,Methyl 3-amino-5-nitrobenzoate,COC(=O)c1cc(N)cc([N+](=O)[O-])c1,BD84318,250mg,18.85,InStock,75.4,1.0,0.0,0.0,0.0
4776-87-8,6-(4-Methoxyphenyl)pyridazin-3-amine,COc1ccc(-c2ccc(N)nn2)cc1,BD84339,100mg,140.4,InStock,1404.0,1.0,0.0,0.0,0.0
55403-35-5,6-(4-Methylpiperazin-1-yl)pyridin-3-amine,CN1CCN(c2ccc(N)cn2)CC1,BD84341,250mg,44.85,InStock,179.4,1.0,0.0,0.0,0.0
2250-55-7,6-(Trifluoromethyl)-1H-indazol-3-amine,Nc1n[nH]c2cc(C(F)(F)F)ccc12,BD84345,250mg,195.65,InStock,782.6,1.0,0.0,0.0,0.0
486424-37-7,3-Amino-6-bromopyrazine-2-carboxylic acid,Nc1ncc(Br)nc1C(=O)O,BD84349,250mg,11.7,InStock,46.8,1.0,0.0,0.0,0.0
866807-27-4,3-Amino-6-chloropyridine-2-carboxylic acid,Nc1ccc(Cl)nc1C(=O)O,BD84353,100mg,31.2,InStock,312.0,1.0,0.0,0.0,0.0
870971-19-0,3-Amino-6-methoxypicolinic acid,COc1ccc(N)c(C(=O)O)n1,BD84368,100mg,161.2,InStock,1612.0,1.0,0.0,0.0,0.0
7252-84-8,3-Amino-6-methoxypyridazine,COc1ccc(N)nn1,BD84369,250mg,14.95,InStock,59.8,1.0,0.0,0.0,0.0
18591-82-7,6-Methylpyridazin-3-amine,Cc1ccc(N)nn1,BD84372,250mg,62.4,InStock,249.6,1.0,0.0,0.0,0.0
102-28-3,N-(3-Aminophenyl)acetamide,CC(=O)Nc1cccc(N)c1,BD84390,25g,22.1,InStock,0.88,1.0,0.0,0.0,0.0
34761-09-6,Ethyl 3-aminobenzo[b]thiophene-2-carboxylate,CCOC(=O)c1sc2ccccc2c1N,BD84412,100mg,59.8,InStock,598.0,1.0,0.0,0.0,0.0
15151-51-6,3-Aminobenzoic acid hydrochloride,Cl.Nc1cccc(C(=O)O)c1,BD84414,1g,102.7,InStock,102.7,1.0,0.0,0.0,0.0
4403-70-7,3-(Aminomethyl)aniline,NCc1cccc(N)c1,BD84422,5g,22.1,InStock,4.42,2.0,0.0,0.0,0.0
2867-59-6,3-Aminobutan-1-ol,CC(N)CCO,BD84430,1g,18.2,InStock,18.2,1.0,0.0,0.0,0.0
4106-66-5,3-Aminodibenzofuran,Nc1ccc2c(c1)oc1ccccc12,BD84442,250mg,16.9,InStock,67.6,1.0,0.0,0.0,0.0
34843-84-0,2-(Thiophen-3-yl)ethanamine hydrochloride,Cl.NCCc1ccsc1,BD84445,250mg,166.4,InStock,665.6,1.0,0.0,0.0,0.0
5427-96-3,3-Aminohexanedioic acid,NC(CCC(=O)O)CC(=O)O,BD84449,100mg,98.8,InStock,988.0,1.0,0.0,0.0,0.0
57778-93-5,1h-Indol-3-amine hydrochloride,Cl.Nc1c[nH]c2ccccc12,BD84451,100mg,573.95,InStock,5739.5,1.0,0.0,0.0,0.0
81882-62-4,3-Amino-N-isopropylbenzamide,CC(C)NC(=O)c1cccc(N)c1,BD84489,100mg,57.2,InStock,572.0,1.0,0.0,0.0,0.0
33322-60-0,"3-Amino-N,N-dimethylbenzamide",CN(C)C(=O)c1cccc(N)c1,BD84500,250mg,115.7,InStock,462.8,1.0,0.0,0.0,0.0
6274-18-6,"3-Amino-N,N-dimethylbenzenesulfonamide",CN(C)S(=O)(=O)c1cccc(N)c1,BD84501,250mg,81.25,InStock,325.0,1.0,0.0,0.0,0.0
57414-85-4,Ethyl 3-amino-2-methylbenzoate,CCOC(=O)c1cccc(N)c1C,BD84518,1g,22.75,InStock,22.75,1.0,0.0,0.0,0.0
2566-29-2,H-Deg-OH,CCC(N)(CC)C(=O)O,BD84521,250mg,47.45,InStock,189.8,1.0,0.0,0.0,0.0
1948-48-7,3-Aminopentanedioic acid,NC(CC(=O)O)CC(=O)O,BD84522,100mg,171.6,InStock,1716.0,1.0,0.0,0.0,0.0
51-81-0,3-Aminophenol hydrochloride,Cl.Nc1cccc(O)c1,BD84527,5g,62.4,InStock,12.48,1.0,0.0,0.0,0.0
19962-04-0,3-Aminophenyl dimethylcarbamate,CN(C)C(=O)Oc1cccc(N)c1,BD84529,100mg,356.85,InStock,3568.5,1.0,0.0,0.0,0.0
52273-77-5,2-(3-Aminophenyl)ethanol,Nc1cccc(CCO)c1,BD84537,100mg,99.45,InStock,994.5,1.0,0.0,0.0,0.0
2993-22-8,3-Aminophenylsulfurpentafluoride,Nc1cccc(S(F)(F)(F)(F)F)c1,BD84538,250mg,414.7,InStock,1658.8,1.0,0.0,0.0,0.0
151-18-8,3-Aminopropanenitrile,N#CCCN,BD84549,1g,17.55,InStock,17.55,1.0,0.0,0.0,0.0
2079-89-2,3-Aminopropanenitrile hemifumarate,N#CCCN.N#CCCN.O=C(O)/C=C/C(=O)O,BD84550,1g,36.4,InStock,36.4,2.0,0.0,0.0,0.0
1197-05-3,1-(3-Aminophenyl)propan-1-one,CCC(=O)c1cccc(N)c1,BD84551,100mg,86.45,InStock,864.5,1.0,0.0,0.0,0.0
18306-79-1,3-(Ethoxydimethylsilyl)propan-1-amine,CCO[Si](C)(C)CCCN,BD84553,1g,83.2,InStock,83.2,1.0,0.0,0.0,0.0
919-30-2,3-Aminopropyltriethoxysilane,CCO[Si](CCCN)(OCC)OCC,BD84556,25g,14.3,InStock,0.57,1.0,0.0,0.0,0.0
13822-56-5,3-(Trimethoxysilyl)propan-1-amine,CO[Si](CCCN)(OC)OC,BD84561,25g,18.85,InStock,0.75,1.0,0.0,0.0,0.0
25357-81-7,"3-(1,1,1,5,5,5-Hexamethyl-3-((trimethylsilyl)oxy)trisiloxan-3-yl)propan-1-amine",C[Si](C)(C)O[Si](CCCN)(O[Si](C)(C)C)O[Si](C)(C)C,BD84564,5g,68.9,InStock,13.78,1.0,0.0,0.0,0.0
6761-52-0,3-Aminopyrazine-2-carbohydrazide,NNC(=O)c1nccnc1N,BD84565,250mg,71.5,InStock,286.0,2.0,0.0,0.0,0.0
25911-65-3,3-Aminopyrazine-2-carbonitrile,N#Cc1nccnc1N,BD84566,100mg,18.85,InStock,188.5,1.0,0.0,0.0,0.0
5424-01-1,3-Aminopyrazine-2-carboxylic acid,Nc1nccnc1C(=O)O,BD84567,5g,19.5,InStock,3.9,1.0,0.0,0.0,0.0
5334-31-6,3-Amino-1H-pyrazole-4-carboxamide,NC(=O)c1c[nH]nc1N,BD84569,250mg,18.85,InStock,75.4,2.0,0.0,0.0,0.0
27507-15-9,Ethyl 3-aminopicolinate,CCOC(=O)c1ncccc1N,BD84578,250mg,18.85,InStock,75.4,1.0,0.0,0.0,0.0
36052-27-4,Methyl 3-aminopicolinate,COC(=O)c1ncccc1N,BD84579,250mg,18.85,InStock,75.4,1.0,0.0,0.0,0.0
862372-66-5,3-Amino-1-(tert-butoxycarbonyl)pyrrolidine-3-carboxylic acid,CC(C)(C)OC(=O)N1CCC(N)(C(=O)O)C1,BD84583,100mg,46.15,InStock,461.5,1.0,0.0,0.0,0.0
6530-09-2,3-Aminoquinuclidine dihydrochloride,Cl.Cl.NC1CN2CCC1CC2,BD84588,250mg,20.8,InStock,83.2,1.0,0.0,0.0,0.0
15411-43-5,3-Vinylaniline,C=Cc1cccc(N)c1,BD84591,100mg,113.1,InStock,1131.0,1.0,0.0,0.0,0.0
51642-03-6,"3-Aminotetrahydrothiophene 1,1-dioxide hydrochloride",Cl.NC1CCS(=O)(=O)C1,BD84592,100mg,31.2,InStock,312.0,1.0,0.0,0.0,0.0
111042-92-3,"Methyl 3-aminothieno[3,2-c]pyridine-2-carboxylate",COC(=O)c1sc2ccncc2c1N,BD84598,100mg,207.35,InStock,2073.5,1.0,0.0,0.0,0.0
22948-02-3,3-Aminothiophenol,Nc1cccc(S)c1,BD84603,5g,68.9,InStock,13.78,1.0,0.0,0.0,0.0
1484-26-0,3-Benzyloxyaniline,Nc1cccc(OCc2ccccc2)c1,BD84731,1g,11.05,InStock,11.05,1.0,0.0,0.0,0.0
